mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480
20.53076923,0.005824176,0.197419247,16.85316456,0.019250607,2.847618683,62.46153846,-0.032967033,0.877058019,71.56962025,-0.0395052,9.928828196,1.115384615,0.00043956,0.207549809,0.484810127,0.002352249,0.474230445,874.5384615,1.491208791,29.24213679,422.721519,2.472471355
22.16666667,0.046783784,0.754983444,22.16666667,0.046783784,0.754983444,57.11111111,-0.13,2.147349788,57.11111111,-0.13,2.147349788,0.988888889,0.001081081,0.176383421,0.988888889,0.001081081,0.176383421,931.7777778,0.622432432,10.10912679,931.7777778,0.622432432
23.08,-0.008,0.234757558,23.08,-0.008,0.234757558,52.6,-0.012121212,0.843274043,52.6,-0.012121212,0.843274043,1.15,0.009090909,0.302765035,1.15,0.009090909,0.302765035,950.6,0.063030303,2.065591118,950.6,0.063030303
22.725,-0.018,0.15,22.725,-0.018,0.15,53.5,2.78e-16,0.577350269,53.5,2.78e-16,0.577350269,0.75,-0.048,0.435889894,0.75,-0.048,0.435889894,938.75,-0.78,5.123475383,938.75,-0.78
21.94166667,-0.030979021,0.635979321,22.34347826,-0.016501976,0.649353586,56.16666667,0.096503497,1.94624736,54.60869565,0.060079051,2.271145695,1.425,-0.002447552,0.226133508,1.408695652,-0.000494071,0.210870584,804.1666667,-1.946853147,35.19512707,847.7391304,-1.589130435
20.12857143,-0.009285714,0.287020822,20.12857143,-0.009285714,0.287020822,58.71428571,-0.007142857,1.112697281,58.71428571,-0.007142857,1.112697281,1.071428571,-0.031428571,0.442396073,1.071428571,-0.031428571,0.442396073,699.5714286,-2.657142857,28.73358745,699.5714286,-2.657142857
20.3,0.0,0.0,20.3,0.0,0.0,57.2,-0.1,0.836660027,57.2,-0.1,0.836660027,0.6,0.01,0.273861279,0.6,0.01,0.273861279,619.0,-2.96,23.4520788,619.0,-2.96
19.68333333,-0.055428571,0.541910202,19.68333333,-0.055428571,0.541910202,57.5,0.074285714,0.836660027,57.5,0.074285714,0.836660027,0.733333333,6.39e-14,0.25819889,0.733333333,6.39e-14,0.25819889,528.1666667,-2.885714286,27.44752569,528.1666667,-2.885714286
18.25,-0.06,0.212132034,18.25,-0.06,0.212132034,60.5,0.2,0.707106781,60.5,0.2,0.707106781,1.3,6.28e-17,0.0,1.3,6.28e-17,0.0,235.0,-11.6,41.01219331,235.0,-11.6
17.46666667,-0.06,0.305505046,17.46666667,-0.06,0.305505046,65.0,0.3,1.732050808,65.0,0.3,1.732050808,0.733333333,-0.05,0.288675135,0.733333333,-0.05,0.288675135,220.0,-13.6,74.80641684,220.0,-13.6
16.56666667,-0.035428571,0.338624669,16.56666667,-0.035428571,0.338624669,69.66666667,0.297142857,2.804757862,69.66666667,0.297142857,2.804757862,0.5,0.020571429,0.346410162,0.5,0.020571429,0.346410162,89.33333333,-1.794285714,30.51993884,89.33333333,-1.794285714
15.72,-0.004,0.130384048,15.72,-0.004,0.130384048,74.6,0.02,0.547722558,74.6,0.02,0.547722558,0.6,-0.026,0.504975247,0.6,-0.026,0.504975247,79.6,-5.14,42.19360141,79.6,-5.14
15.3,-0.052,0.355902608,15.3,-0.052,0.355902608,76.75,0.26,1.707825128,76.75,0.26,1.707825128,0.3,0.024,0.2,0.3,0.024,0.2,34.5,-0.24,1.732050808,34.5,-0.24
12.02222222,-0.032318841,0.562978192,13.1,-0.036606374,1.25399362,89.55555556,0.144202899,2.505549396,84.11764706,0.182704565,6.38242071,0.577777778,0.014057971,0.330823887,0.447058824,0.006018949,0.300244998,0.777777778,-0.08115942,2.333333333,13.70588235,-0.425133506
10.55,0.000459137,0.052704628,10.78461538,-0.003808543,0.258068189,96.0,4.21e-16,0.0,94.64102564,0.017488562,1.158201407,0.64,-0.015500459,0.330655914,0.71025641,0.000139524,0.34928112,0.0,0.0,0.0,0.0,0.0
11.26,0.028166667,0.518973345,10.14065934,0.001439315,0.456551816,97.6,-0.03,0.699205899,96.74725275,0.003647932,0.625271614,0.28,0.008,0.193218357,0.175824176,7.88e-05,0.199633364,431.8,5.48,109.8815524,61.68131868,0.654481775
13.0,0.056,0.365148372,13.0,0.056,0.365148372,92.25,-0.26,1.707825128,92.25,-0.26,1.707825128,0.3,-0.008,0.2,0.3,-0.008,0.2,601.25,2.38,15.43534904,601.25,2.38
14.4,0.048837209,0.509901951,14.4,0.048837209,0.509901951,86.4,-0.18372093,1.949358869,86.4,-0.18372093,1.949358869,0.42,0.004186047,0.319374388,0.42,0.004186047,0.319374388,659.2,2.402325581,24.91385157,659.2,2.402325581
17.00909091,0.006436782,0.197253874,16.52631579,0.017878627,0.63843742,76.0,-0.04137931,1.183215957,78.05263158,-0.078640519,2.778362512,1.0,0.009655172,0.279284801,0.873684211,0.006768252,0.336389499,857.5454545,1.673563218,35.20046487,811.1052632,1.949913873
17.48333333,0.029142857,0.2786874,17.48333333,0.029142857,0.2786874,74.16666667,-0.062857143,0.752772653,74.16666667,-0.062857143,0.752772653,1.383333333,0.014285714,0.204124145,1.383333333,0.014285714,0.204124145,916.8333333,0.828571429,7.935153853,916.8333333,0.828571429
19.06666667,0.010909091,0.238683257,18.87894737,0.011017544,0.332630839,68.08333333,-0.062237762,1.311372171,68.94736842,-0.052982456,1.649029486,1.466666667,0.011188811,0.355050146,1.484210526,0.002280702,0.318439176,943.75,-0.248251748,6.552237647,941.8947368,0.036140351
18.95555556,-0.009,0.212785756,18.95555556,-0.009,0.212785756,67.22222222,0.04,0.971825316,67.22222222,0.04,0.971825316,1.522222222,-2.87e-18,0.263523138,1.522222222,-2.87e-18,0.263523138,906.8888889,-1.16,16.11245205,906.8888889,-1.16
19.2,0.01,0.1,19.2,0.01,0.1,64.66666667,-0.1,0.577350269,64.66666667,-0.1,0.577350269,1.633333333,1.07e-12,0.288675135,1.633333333,1.07e-12,0.288675135,863.6666667,-1.0,5.131601439,863.6666667,-1.0
18.85833333,-0.008181818,0.210878394,18.85833333,-0.008181818,0.210878394,66.16666667,0.006993007,0.577350269,66.16666667,0.006993007,0.577350269,1.508333333,-0.008741259,0.257464325,1.508333333,-0.008741259,0.257464325,796.3333333,-2.039160839,36.85680727,796.3333333,-2.039160839
18.33333333,-0.022097902,0.439696865,18.33333333,-0.022097902,0.439696865,66.83333333,0.076923077,1.696699113,66.83333333,0.076923077,1.696699113,1.475,0.003006993,0.307851794,1.475,0.003006993,0.307851794,653.0833333,-2.771328671,50.04081667,653.0833333,-2.771328671
17.28333333,-0.017482517,0.343334804,17.28333333,-0.017482517,0.343334804,70.75,0.077622378,1.484771179,70.75,0.077622378,1.484771179,1.55,0.006293706,0.261116484,1.55,0.006293706,0.261116484,393.0,-8.142657343,163.730377,393.0,-8.142657343
14.85555556,-0.056086957,0.955394043,14.85555556,-0.056086957,0.955394043,79.33333333,0.232608696,3.968626967,79.33333333,0.232608696,3.968626967,1.377777778,-0.019565217,0.465772954,1.377777778,-0.019565217,0.465772954,62.0,-0.969565217,22.33271143,62.0,-0.969565217
12.66,-0.029272031,0.564111888,12.66,-0.029272031,0.564111888,87.8,0.095019157,1.932183566,87.8,0.095019157,1.932183566,1.85,0.007586207,0.411636301,1.85,0.007586207,0.411636301,24.9,-0.489655172,10.72328722,24.9,-0.489655172
11.21818182,-0.007703605,0.147093044,11.31428571,-0.009504305,0.23812454,93.81818182,0.037383178,0.750757194,93.42857143,0.041982779,1.089409559,1.072727273,-0.004966622,0.422115882,1.128571429,-0.006432395,0.425040399,0.0,0.0,0.0,0.642857143,-0.045194322
10.675,-0.007070968,0.138873015,10.74,-0.007874187,0.183787317,95.625,0.024,0.51754917,95.5,0.020607375,0.527046277,0.9375,-0.016645161,0.456500665,1.15,-0.022559653,0.609644705,0.0,0.0,0.0,0.0,0.0
11.22727273,0.030181113,0.649755199,10.86363636,0.012717193,0.585170268,93.81818182,-0.154721863,3.544522022,95.04545455,-0.047076438,2.76848373,0.118181818,0.001953428,0.285720779,0.15,-0.001664711,0.24640269,0.0,0.0,0.0,0.0,0.0
14.59090909,0.03623498,0.694916607,11.26195652,0.008133005,1.391721394,86.27272727,-0.167690254,3.22772084,96.2826087,-0.014991292,3.914824142,1.372727273,-0.006141522,0.377070044,0.92826087,0.000717257,0.39871389,874.9090909,1.494659546,27.80451239,226.0108696,1.915152676
16.5125,0.048333333,0.601040764,16.5125,0.048333333,0.601040764,78.375,-0.207142857,2.615202806,78.375,-0.207142857,2.615202806,1.3125,-0.007380952,0.24164614,1.3125,-0.007380952,0.24164614,926.0,0.60952381,7.521398046,926.0,0.60952381
17.73333333,-0.017362637,0.635800617,17.69333333,-0.007085308,0.570045946,72.16666667,-0.008791209,1.585922922,72.6,-0.029976303,1.681835732,1.633333333,0.011758242,0.437624441,1.453333333,0.016279621,0.548851615,937.0,-0.37032967,8.366600265,937.6666667,-0.236966825
15.17272727,-0.026157083,0.4981785,15.17272727,-0.026157083,0.4981785,78.36363636,0.076718093,1.433368569,78.36363636,0.076718093,1.433368569,2.290909091,-0.002805049,0.202259959,2.290909091,-0.002805049,0.202259959,880.6363636,-1.332538569,24.332171,880.6363636,-1.332538569
15.20833333,0.000806754,0.188092498,15.13333333,0.004873573,0.235027861,78.41666667,-0.006941839,0.900336637,78.93333333,-0.032871126,1.387014608,1.75,0.005178236,0.239317211,1.753333333,0.002377651,0.272204405,749.4166667,-2.231332083,44.91296297,765.0666667,-2.12230832
15.2875,-0.009285714,0.17268882,15.2875,-0.009285714,0.17268882,77.875,-0.011904762,0.640869944,77.875,-0.011904762,0.640869944,1.725,-0.00047619,0.296407056,1.725,-0.00047619,0.296407056,617.125,-2.835714286,34.77452886,617.125,-2.835714286
14.60833333,-0.01979021,0.391868098,14.60833333,-0.01979021,0.391868098,80.08333333,0.081818182,1.621353718,80.08333333,0.081818182,1.621353718,1.816666667,0.012867133,0.29797295,1.816666667,0.012867133,0.29797295,405.1666667,-7.35944056,141.0401834,405.1666667,-7.35944056
13.11111111,-0.031029412,0.503598164,13.11111111,-0.031029412,0.503598164,85.44444444,0.127352941,2.00693243,85.44444444,0.127352941,2.00693243,1.866666667,-0.010147059,0.370809924,1.866666667,-0.010147059,0.370809924,109.1111111,-1.120294118,19.6687852,109.1111111,-1.120294118
12.46666667,-0.03,0.152752523,12.46666667,-0.03,0.152752523,88.0,-4.92e-15,0.0,88.0,-4.92e-15,0.0,1.466666667,-2.42e-12,0.288675135,1.466666667,-2.42e-12,0.288675135,71.33333333,-1.5,8.96288644,71.33333333,-1.5
11.65833333,-0.014615385,0.281096338,11.7,-0.015054945,0.3082207,91.08333333,0.060839161,1.240112409,90.92307692,0.061538462,1.320450584,1.25,-0.013986014,0.4981785,1.323076923,-0.017252747,0.544906485,22.91666667,-0.666433566,12.52240416,25.46153846,-0.741758242
10.9375,-0.016126126,0.232609421,10.9375,-0.016126126,0.232609421,93.0,0.046846847,0.755928946,93.0,0.046846847,0.755928946,0.9875,-0.010720721,0.309088522,0.9875,-0.010720721,0.309088522,0.0,0.0,0.0,0.0,0.0
10.63,-0.001969697,0.048304589,10.63,-0.001969697,0.048304589,94.9,0.009090909,0.316227766,94.9,0.009090909,0.316227766,0.43,-0.006136364,0.368329563,0.43,-0.006136364,0.368329563,0.0,0.0,0.0,0.0,0.0
10.4,0.004475309,0.094280904,10.39545455,-4.28e-05,0.095005126,96.0,3.61e-16,0.0,95.59090909,0.012040671,0.50323628,0.25,0.0125,0.302765035,0.531818182,-0.00599893,0.392047572,0.0,0.0,0.0,0.0,0.0
10.33636364,-0.006467331,0.136181697,10.465,-0.004737364,0.178517285,96.18181818,0.012735327,0.404519917,96.1,0.004444213,0.307793506,0.545454545,-0.006500554,0.304511531,0.51,-0.000515362,0.288188535,0.0,0.0,0.0,0.0,0.0
12.55384615,-0.005274725,0.185361739,10.27216495,0.007181517,1.174533797,87.07692308,-0.016483516,0.759554525,95.62886598,-0.020597517,3.945777246,1.569230769,0.014395604,0.512159831,0.690721649,0.001451189,0.526403377,350.0769231,-4.040659341,94.25626552,120.2061856,0.904044814
12.22727273,0.011178121,0.232769882,12.22727273,0.011178121,0.232769882,86.54545455,-0.05259467,1.035725481,86.54545455,-0.05259467,1.035725481,2.263636364,-0.01315568,0.320227192,2.263636364,-0.01315568,0.320227192,375.0909091,2.156521739,61.83600011,375.0909091,2.156521739
13.33333333,-0.005594406,0.130267789,13.31428571,-0.002021978,0.135062053,81.66666667,-0.004195804,0.651338947,82.0,-0.026373626,1.109400392,2.441666667,0.017832168,0.545157748,2.378571429,0.015692308,0.532307851,719.5,5.34965035,139.6843845,699.0714286,4.920879121
13.61111111,0.007,0.161589329,13.61111111,0.007,0.161589329,81.0,-0.026666667,1.0,81.0,-0.026666667,1.0,2.633333333,-0.005,0.409267639,2.633333333,-0.005,0.409267639,817.2222222,1.53,45.38385665,817.2222222,1.53
13.48181818,-0.006545455,0.17786614,13.48181818,-0.006545455,0.17786614,83.27272727,0.04,1.103712743,83.27272727,0.04,1.103712743,2.8,0.009818182,0.409878031,2.8,0.009818182,0.409878031,604.5454545,2.898181818,193.6901462,604.5454545,2.898181818
13.05,0.013006993,0.254057975,13.03888889,0.003529412,0.237978963,85.16666667,-0.057342657,1.193416283,85.05555556,-0.008875129,1.109966731,3.625,-0.001188811,0.34145411,3.483333333,0.005717234,0.391452799,355.0,2.40979021,78.56323452,358.2777778,0.533952528
12.98571429,-0.018571429,0.203540098,12.98571429,-0.018571429,0.203540098,85.57142857,0.078571429,0.975900073,85.57142857,0.078571429,0.975900073,3.257142857,-0.01,0.350509833,3.257142857,-0.01,0.350509833,222.2857143,-2.014285714,35.93380157,222.2857143,-2.014285714
12.625,0.002,0.095742711,12.625,0.002,0.095742711,87.25,0.02,0.5,87.25,0.02,0.5,2.55,-0.064,0.435889894,2.55,-0.064,0.435889894,141.25,-3.78,24.43187808,141.25,-3.78
12.34444444,-0.005666667,0.158989867,12.34444444,-0.005666667,0.158989867,87.66666667,0.02,0.707106781,87.66666667,0.02,0.707106781,2.822222222,0.000333333,0.307318149,2.822222222,0.000333333,0.307318149,97.44444444,0.963333333,21.31379313,97.44444444,0.963333333
11.92307692,-0.012197802,0.25869495,11.92307692,-0.012197802,0.25869495,88.61538462,0.023076923,0.650443636,88.61538462,0.023076923,0.650443636,2.846153846,-0.029120879,0.804793332,2.846153846,-0.029120879,0.804793332,33.15384615,-1.201098901,24.54195779,33.15384615,-1.201098901
11.60909091,-0.006545455,0.122102788,11.60909091,-0.006545455,0.122102788,88.36363636,0.025454545,0.504524979,88.36363636,0.025454545,0.504524979,2.681818182,-0.001454545,0.493595344,2.681818182,-0.001454545,0.493595344,0.0,0.0,0.0,0.0,0.0
11.40833333,0.000769231,0.028867513,11.40833333,0.000769231,0.028867513,89.5,0.008391608,0.522232968,89.5,0.008391608,0.522232968,1.741666667,0.000629371,0.622981589,1.741666667,0.000629371,0.622981589,0.0,0.0,0.0,0.0,0.0
11.4,-1.24e-16,0.0,11.4,-1.24e-16,0.0,89.33333333,-0.08,0.816496581,89.33333333,-0.08,0.816496581,2.6,-0.032,0.513809303,2.6,-0.032,0.513809303,0.0,0.0,0.0,0.0,0.0
11.34,-6.41e-14,0.054772256,11.34,-6.41e-14,0.054772256,89.2,0.02,0.447213595,89.2,0.02,0.447213595,1.58,0.02,0.408656335,1.58,0.02,0.408656335,0.0,0.0,0.0,0.0,0.0
11.30833333,-0.002167832,0.051492865,11.32592593,-0.00013431,0.06558959,90.25,0.042657343,0.866025404,89.37037037,0.015750916,1.181529262,1.625,6.99e-05,0.40028399,1.496296296,0.003479853,0.470254826,0.0,0.0,0.0,0.0,0.0
11.225,-0.002,0.05,11.225,-0.002,0.05,91.75,0.06,0.5,91.75,0.06,0.5,1.875,0.102,0.694622199,1.875,0.102,0.694622199,0.0,0.0,0.0,0.0,0.0
12.8625,0.003089144,0.051754917,12.8625,0.003089144,0.051754917,80.75,-0.021985076,0.707106781,80.75,-0.021985076,0.707106781,1.6,0.00905079,0.472077475,1.6,0.00905079,0.472077475,176.5,0.686512076,22.62110266,176.5,0.686512076
13.21538462,-0.001758242,0.128102523,13.21538462,-0.001758242,0.128102523,78.61538462,-0.012087912,0.869718493,78.61538462,-0.012087912,0.869718493,1.776923077,0.013296703,0.544906485,1.776923077,0.013296703,0.544906485,185.2307692,-1.06043956,23.39214201,185.2307692,-1.06043956
13.33333333,0.006857143,0.081649658,13.33333333,0.006857143,0.081649658,77.5,-0.051428571,0.547722558,77.5,-0.051428571,0.547722558,1.7,0.013714286,0.346410162,1.7,0.013714286,0.346410162,154.3333333,0.777142857,13.603921,154.3333333,0.777142857
13.425,0.009714286,0.125830574,13.425,0.009714286,0.125830574,76.25,0.051428571,0.5,76.25,0.051428571,0.5,2.0,-0.027428571,0.594418483,2.0,-0.027428571,0.594418483,169.75,0.817142857,10.78192933,169.75,0.817142857
13.38181818,-0.008214748,0.17786614,13.38181818,-0.008214748,0.17786614,77.18181818,0.029495472,0.750757194,77.18181818,0.029495472,0.750757194,2.227272727,-0.000129366,0.533087064,2.227272727,-0.000129366,0.533087064,158.5454545,-0.998706339,19.9717983,158.5454545,-0.998706339
11.7,-0.014451613,0.272554058,12.50857143,-0.00875777,0.543610711,87.375,0.024,0.51754917,82.34285714,0.064213536,3.947768224,1.325,0.002425806,0.468279526,1.765714286,-0.005218131,0.424917194,13.625,-0.721806452,14.05029232,86.82857143,-0.798887641
11.02,-0.004756202,0.091893658,11.08484848,-0.001552893,0.112141685,86.2,0.012318221,0.421637021,88.21212121,-0.026388486,1.883440598,1.42,0.005508982,0.686051504,1.563636364,-0.002694497,0.633846483,0.0,0.0,0.0,0.0,0.0
10.85,-0.008,0.057735027,10.85,-0.008,0.057735027,86.5,0.08,0.577350269,86.5,0.08,0.577350269,1.2,-0.096,0.761577311,1.2,-0.096,0.761577311,0.0,0.0,0.0,0.0,0.0
10.65,-0.003601533,0.084983659,10.65,-0.003601533,0.084983659,88.9,0.023754789,0.567646212,88.9,0.023754789,0.567646212,0.64,-0.007203065,0.330655914,0.64,-0.007203065,0.330655914,0.0,0.0,0.0,0.0,0.0
15.35,-0.001958042,0.1,14.1816092,0.008496341,1.257399377,75.5,-0.005594406,0.522232968,77.50574713,-0.017294483,2.773938361,1.55,-0.002377622,0.365563078,1.524137931,0.001252011,0.479574792,614.0,-2.725874126,49.18979939,746.2528736,0.412945552
15.02,-0.016663337,0.335989418,15.02,-0.016663337,0.335989418,76.8,0.062737263,1.229272594,76.8,0.062737263,1.229272594,1.54,0.012227772,0.435124503,1.54,0.012227772,0.435124503,370.8,-5.915284715,141.7962545,370.8,-5.915284715
13.47,-0.010900322,0.211081869,13.68421053,-0.0082,0.283359132,83.4,0.032797428,0.699205899,82.52631579,0.03175,1.123902974,0.65,-0.00562701,0.263523138,0.973684211,-0.011925,0.474742158,30.3,-0.522829582,9.798525966,45.57894737,-0.533
12.34,-0.011590909,0.206559112,12.45,-0.014621633,0.320510956,87.7,0.065151515,1.159501809,87.25,0.069003848,1.484771179,0.24,-0.001363636,0.206559112,0.266666667,-0.002736212,0.196946386,0.0,0.0,0.0,1.666666667,-0.125865755
11.74,-0.002427536,0.051639778,11.78461538,-0.003932373,0.098709623,90.6,0.024275362,0.516397779,90.46153846,0.019474014,0.518874522,0.92,-0.002753623,0.329309041,0.776923077,0.006881653,0.447500179,0.0,0.0,0.0,0.0,0.0
11.6,-0.005714286,0.063245553,11.6,-0.005714286,0.063245553,91.0,-1.99e-15,0.0,91.0,-1.99e-15,0.0,0.266666667,-0.004571429,0.206559112,0.266666667,-0.004571429,0.206559112,0.0,0.0,0.0,0.0,0.0
10.97777778,-0.004,0.083333333,11.15517241,-0.002836474,0.152564288,92.0,0.0,0.0,91.86206897,0.006314191,0.580894503,0.666666667,-0.008691589,0.339116499,0.775862069,-0.000785702,0.397002314,0.0,0.0,0.0,0.0,0.0
10.85,0.003937601,0.090453403,10.54133333,-7.19e-05,0.247196898,96.16666667,-0.010543303,0.389249472,95.25333333,0.0090695,1.45280096,0.675,-0.007132867,0.364629326,0.716,0.000137382,0.366517578,82.16666667,0.542011834,12.02144548,25.08,0.18750648
12.52727273,0.013492286,0.261116484,11.83529412,0.011357603,0.591291526,90.45454545,-0.038429173,0.820199532,92.73529412,-0.037844719,1.989500067,0.872727273,0.004558205,0.349545159,0.823529412,0.001907394,0.347335157,265.6363636,1.957363254,37.17599421,207.9705882,0.972621829
15.82,0.030649351,0.524510354,14.85789474,0.035076373,1.149065219,78.2,-0.123076923,2.097617696,81.84210526,-0.133645246,4.374968672,0.96,0.002637363,0.47187569,1.021052632,-0.001354066,0.400803287,892.3,-1.066733267,17.98795894,726.7894737,5.576537773
15.56363636,0.004369427,0.220330331,15.76428571,-0.01006402,0.455069129,79.27272727,-0.017707006,1.009049958,78.5,0.036927017,1.786703023,1.163636364,-0.004318471,0.395658255,1.228571429,-0.006074264,0.387156441,781.7272727,-1.930063694,36.50230379,796.4285714,-1.874007682
16.36153846,-0.038351648,0.758879065,16.54285714,-0.012401505,0.703257726,75.15384615,0.138461538,2.73392739,74.80952381,0.033741033,2.50237982,0.953846154,-0.008571429,0.364269554,0.971428571,-0.001644126,0.37032804,461.6923077,-4.81978022,104.8017053,533.8571429,-3.759473127
14.95,-0.022285714,0.216794834,14.95,-0.022285714,0.216794834,79.66666667,0.08,0.816496581,79.66666667,0.08,0.816496581,0.716666667,-0.004,0.376386326,0.716666667,-0.004,0.376386326,149.1666667,-11.09142857,109.9734817,149.1666667,-11.09142857
10.73636364,-0.007052632,0.128629136,12.12653061,-0.014421292,1.363936629,93.18181818,0.01518797,0.404519917,88.7755102,0.047326661,4.478026473,1.372727273,-0.02237594,0.551526806,1.324489796,-2.47e-05,0.467052197,0.0,0.0,0.0,14.36734694,-0.206868062
10.7,0.004794521,0.081649658,10.7,0.004794521,0.081649658,94.0,6.18e-16,0.0,94.0,6.18e-16,0.0,0.685714286,0.000684932,0.267261242,0.685714286,0.000684932,0.267261242,0.0,0.0,0.0,0.0,0.0
13.24166667,0.023706294,0.437884031,11.15053763,0.009359852,1.398883379,85.0,-0.085314685,1.59544807,93.50537634,-0.03374254,5.247408586,1.475,0.007622378,0.307851794,1.477419355,0.000295926,0.544563853,650.8333333,9.044755245,230.0050724,232.6774194,1.259855717
14.61428571,0.023032787,0.328778403,14.61428571,0.023032787,0.328778403,80.42857143,-0.100819672,1.397276262,80.42857143,-0.100819672,1.397276262,1.514285714,-0.002213115,0.437525509,1.514285714,-0.002213115,0.437525509,785.5714286,-2.366393443,28.55320848,785.5714286,-2.366393443
14.875,0.006190476,0.116496475,14.875,0.006190476,0.116496475,78.875,-0.035714286,0.640869944,78.875,-0.035714286,0.640869944,1.6,-0.014285714,0.346410162,1.6,-0.014285714,0.346410162,693.5,-2.442857143,29.93803124,693.5,-2.442857143
14.72,-0.004,0.04472136,14.72,-0.004,0.04472136,79.6,0.02,0.547722558,79.6,0.02,0.547722558,1.78,-0.012,0.319374388,1.78,-0.012,0.319374388,605.0,-2.9,22.98912787,605.0,-2.9
11.72,-0.014553918,0.278088715,13.04,-0.013800816,1.015722554,90.4,0.040961986,0.843274043,85.75,0.047467966,3.520999275,2.71,0.016462374,0.643687295,2.2725,0.003541408,0.559756128,2.8,-0.234600465,5.769652406,152.575,-2.314462569
11.53636364,0.010909091,0.196329963,10.33928571,0.003177985,0.5724641,89.09090909,-0.023636364,0.53935989,95.54761905,-0.014574899,2.79588666,2.181818182,0.008727273,0.509545252,1.405952381,0.001528416,0.616900763,314.2727273,0.698181818,81.26757153,75.44047619,0.640985054
12.6,0.025142857,0.21602469,12.6,0.025142857,0.21602469,85.75,-0.108571429,0.957427108,85.75,-0.108571429,0.957427108,2.35,0.026285714,0.435889894,2.35,0.026285714,0.435889894,566.25,9.754285714,172.7780368,566.25,9.754285714
13.23,0.006365688,0.188856206,13.23,0.006365688,0.188856206,83.2,-0.034311512,1.135292424,83.2,-0.034311512,1.135292424,1.36,-0.00427389,0.386436713,1.36,-0.00427389,0.386436713,619.1,7.756358164,163.3832917,619.1,7.756358164
13.76363636,0.018,0.332483766,13.76363636,0.018,0.332483766,80.81818182,-0.061818182,1.167748416,80.81818182,-0.061818182,1.167748416,1.527272727,-0.008909091,0.374408625,1.527272727,-0.008909091,0.374408625,763.9090909,-6.365454545,146.4298156,763.9090909,-6.365454545
14.7,0.04,0.141421356,14.7,0.04,0.141421356,78.0,4.02e-15,0.0,78.0,4.02e-15,0.0,1.55,-0.1,0.353553391,1.55,-0.1,0.353553391,741.0,52.8,186.6761902,741.0,52.8
13.00833333,-0.003566434,0.108362467,13.37647059,-0.02122549,0.647620077,83.66666667,0.01958042,0.651338947,82.29411765,0.079901961,2.391775122,1.483333333,-0.012307692,0.358870281,1.570588235,-0.007794118,0.36531614,362.6666667,0.678321678,72.04712263,393.2941176,-1.945098039
13.42,0.03,0.258843582,13.42,0.03,0.258843582,83.6,-0.08,0.894427191,83.6,-0.08,0.894427191,1.32,0.036,0.319374388,1.32,0.036,0.319374388,370.6,-7.16,108.9371378,370.6,-7.16
12.79090909,-0.009454545,0.207145096,12.79090909,-0.009454545,0.207145096,85.36363636,0.041818182,0.924416278,85.36363636,0.041818182,0.924416278,2.263636364,0.008363636,0.417786374,2.263636364,0.008363636,0.417786374,284.1818182,-0.116363636,22.5779458,284.1818182,-0.116363636
12.86666667,0.018461538,0.360134655,12.82666667,0.011928571,0.330511869,86.0,-0.058741259,1.206045378,86.0,-0.03,1.069044968,1.55,0.007412587,0.514339824,1.5,0.007,0.467516233,361.75,3.968531469,85.37417642,350.5333333,2.747857143
13.65,-0.02,0.070710678,13.65,-0.02,0.070710678,82.5,-0.2,0.707106781,82.5,-0.2,0.707106781,1.8,0.0,0.0,1.8,0.0,0.0,339.0,-28.8,101.8233765,339.0,-28.8
12.72,-0.024507576,0.449196814,12.72,-0.024507576,0.449196814,85.2,0.092045455,1.686548085,85.2,0.092045455,1.686548085,1.61,-0.017840909,0.534270011,1.61,-0.017840909,0.534270011,173.9,-3.056439394,64.67087615,173.9,-3.056439394
12.375,-0.004711779,0.088640526,12.375,-0.004711779,0.088640526,86.25,0.007017544,0.46291005,86.25,0.007017544,0.46291005,1.4875,0.003458647,0.612809688,1.4875,0.003458647,0.612809688,72.625,-1.331829574,22.18711016,72.625,-1.331829574
11.13333333,0.000487805,0.065133895,11.33050847,-0.002471254,0.332832275,91.16666667,-0.012757974,0.389249472,89.83050847,0.013474555,1.703470518,0.866666667,0.012682927,0.479267117,0.738983051,-0.000443368,0.416478235,0.0,0.0,0.0,3.271186441,-0.047091958
15.94545455,0.027636364,0.467682876,12.39438202,0.010299003,1.782258498,72.18181818,-0.198181818,3.370999312,86.78651685,-0.037798048,6.823208906,0.918181818,0.009454545,0.433170132,0.759550562,-0.000458621,0.57558648,718.5454545,2.225454545,37.02799923,217.247191,1.820950635
16.81818182,-0.014165605,0.292636914,16.62962963,0.00478371,0.432181243,72.27272727,-0.00089172,1.103712743,73.2962963,-0.016416536,1.539600718,1.5,0.011490446,0.371483512,1.22962963,0.003063371,0.551790662,914.3636364,0.383694268,7.35217964,880.3703704,0.89682954
16.43,-0.017575758,0.394546153,16.43,-0.017575758,0.394546153,73.7,0.151882461,3.056868405,73.7,0.151882461,3.056868405,1.51,0.001303949,0.433205109,1.51,0.001303949,0.433205109,913.5,-0.6271809,11.38468757,913.5,-0.6271809
